Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Debt Scheme - Overnight Fund )


Bank of India Mutual Fund
147951;BANK OF INDIA Overnight Fund Direct Plan Growth;INF761K01EU7;;1316.5553;;;12-Jul-2025
147952;BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW;;INF761K01EV5;1000.0000;;;12-Jul-2025
147948;BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW;INF761K01EY9;INF761K01EX1;1002.3499;;;12-Jul-2025
147936;BANK OF INDIA Overnight Fund Regular Plan Growth;INF761K01EZ6;;1312.9445;;;12-Jul-2025
147953;BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW;;INF761K01FA6;1000.0000;;;12-Jul-2025
147949;BANK OF INDIA Overnight Fund Regular Plan- Monthly IDCW;INF761K01FD0;INF761K01FC2;1002.3403;;;12-Jul-2025
149412;BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years;;;1000.0000;;;12-Jul-2025
149414;BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Up to 3 Years;;;1237.8764;;;12-Jul-2025
149415;BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Greater than 3 Years;;;1000.0000;;;12-Jul-2025
149413;BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Upto 3 Years;;;1238.1709;;;12-Jul-2025

Canara Robeco Mutual Fund
147532;CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment);;INF760K01JN3;1001.0012;;;12-Jul-2025
147531;CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION;INF760K01JM5;;1339.6513;;;12-Jul-2025
147533;CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment);;INF760K01JP8;1001.0000;;;12-Jul-2025
147534;CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION;INF760K01JO1;;1338.3412;;;12-Jul-2025

ITI Mutual Fund
147713;ITI Overnight Fund - Direct Plan - Growth Option;INF00XX01564;;1315.0171;;;12-Jul-2025
147717;ITI Overnight Fund - Direct Plan - Monthly IDCW Option;INF00XX01630;INF00XX01606;1003.3065;;;12-Jul-2025
147709;ITI Overnight Fund - Regular Plan - Daily IDCW Option;;INF00XX01481;1001.0000;;;12-Jul-2025
147716;ITI Overnight Fund - Regular Plan - Fortnightly IDCW Option;INF00XX01531;INF00XX01507;1001.1347;;;12-Jul-2025
147714;ITI Overnight Fund - Regular Plan - Growth Option;INF00XX01473;;1307.4048;;;12-Jul-2025
147718;ITI Overnight Fund - Regular Plan - Monthly IDCW Option;INF00XX01549;INF00XX01515;1001.0714;;;12-Jul-2025
147712;ITI Overnight Fund - Regular Plan - Weekly IDCW Option;;INF00XX01499;1001.5491;;;12-Jul-2025

Mahindra Manulife Mutual Fund
147563;Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW;;INF174V01846;1345.9690;;;12-Jul-2025
147564;Mahindra Manulife Overnight Fund - Direct Plan -Growth;INF174V01838;;1342.6717;;;12-Jul-2025
147566;Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW;;INF174V01820;1183.5684;;;12-Jul-2025
147565;Mahindra Manulife Overnight Fund - Regular Plan - Growth;INF174V01812;;1334.5828;;;12-Jul-2025
149471;Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW beyond 3 years;;;1000.0000;;;12-Jul-2025
149470;Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW upto 3 years;;;1231.3202;;;12-Jul-2025

NJ Mutual Fund
150369;NJ Overnight Fund - Direct Plan - Growth Option;INF0J8L01081;;1201.1953;;;12-Jul-2025
150368;NJ Overnight Fund - Regular Plan - Growth Option;INF0J8L01073;;1197.6313;;;12-Jul-2025
152116;NJ Overnight Fund - Unclaimed Redemption Plan - Upto 3 Years;;;1043.5715;;;12-Jul-2025

Union Mutual Fund
147002;Union Overnight Fund - Direct Plan - Daily IDCW Option;;INF582M01FB0;1000.7982;;;12-Jul-2025
147003;Union Overnight Fund - Direct Plan - Growth Option;INF582M01FA2;;1365.5267;;;12-Jul-2025
147006;Union Overnight Fund - Direct Plan - Monthly IDCW Option;INF582M01FG9;INF582M01FE4;1003.0782;;;12-Jul-2025
146998;Union Overnight Fund - Regular Plan - Daily IDCW Option;;INF582M01FK1;1001.2587;;;12-Jul-2025
146997;Union Overnight Fund - Regular Plan - Growth Option;INF582M01FJ3;;1357.0649;;;12-Jul-2025
147000;Union Overnight Fund - Regular Plan - Monthly IDCW Option;INF582M01FP0;INF582M01FN5;1002.9913;;;12-Jul-2025
149451;Union Overnight Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years;;;1000.0000;;;12-Jul-2025
149452;Union Overnight Fund - Unclaimed Amounts Plan - IDCW Upto 3 years;;;1231.2181;;;12-Jul-2025
149453;Union Overnight Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years;;;1000.0000;;;12-Jul-2025
149454;Union Overnight Fund - Unclaimed Amounts Plan - Redemption Upto 3 years;;;1230.3816;;;12-Jul-2025

Open Ended Schemes ( Debt Scheme - Liquid Fund )


Bank of India Mutual Fund
119368;BANK OF INDIA Liquid Fund- Direct Plan- Daily IDCW;;INF761K01CL0;1002.6483;;;12-Jul-2025
119369;BANK OF INDIA Liquid Fund- Direct Plan- Growth;INF761K01785;;3043.3912;;;12-Jul-2025
119370;BANK OF INDIA Liquid Fund- Direct Plan- Weekly IDCW;;INF761K01CM8;1062.2632;;;12-Jul-2025
111971;BANK OF INDIA Liquid Fund- Regular Plan- Daily IDCW;;INF761K01CO4;1002.1069;;;12-Jul-2025
109254;BANK OF INDIA Liquid Fund- Regular Plan- Growth;INF761K01306;;3013.3422;;;12-Jul-2025
109255;BANK OF INDIA Liquid Fund- Regular Plan- Weekly IDCW;;INF761K01CP1;1001.9785;;;12-Jul-2025

Canara Robeco Mutual Fund
118307;CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment);;INF760K01FS0;1005.5000;;;12-Jul-2025
118305;CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION;INF760K01FU6;;3167.3912;;;12-Jul-2025
118304;CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);INF760K01FT8;;2266.7304;;;12-Jul-2025
118306;CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment);INF760K01FV4;INF760K01FW2;1003.2933;;;12-Jul-2025
118308;CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment);INF760K01FY8;INF760K01FX0;1000.9330;;;12-Jul-2025
109349;CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment);;INF760K01CU3;1005.5000;;;12-Jul-2025
109353;CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION;INF760K01CW9;;3149.4847;;;12-Jul-2025
109351;CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment);INF760K01CX7;INF760K01CY5;1003.2323;;;12-Jul-2025
109350;CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment);INF760K01BZ4;INF760K01CZ2;1000.9232;;;12-Jul-2025
139235;Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option;INF760K01IC8;;1728.0398;;;12-Jul-2025

ITI Mutual Fund
147161;ITI Liquid Fund - Direct Plan - Annually IDCW Option;INF00XX01366;INF00XX01333;1375.8703;;;12-Jul-2025
147158;ITI Liquid Fund - Direct Plan - Daily IDCW Option;;INF00XX01291;1001.4247;;;12-Jul-2025
147157;ITI Liquid Fund - Direct Plan - Growth Option;INF00XX01283;;1374.2446;;;12-Jul-2025
147163;ITI Liquid Fund - Direct Plan - Monthly IDCW Option;INF00XX01358;INF00XX01325;1003.6206;;;12-Jul-2025
147159;ITI Liquid Fund - Direct Plan - Weekly IDCW Option;;INF00XX01309;1001.5206;;;12-Jul-2025
147162;ITI Liquid Fund - Regular Plan - Annually IDCW Option;INF00XX01275;INF00XX01242;1369.6051;;;12-Jul-2025
147154;ITI Liquid Fund - Regular Plan - Daily IDCW Option;;INF00XX01200;1001.0000;;;12-Jul-2025
147155;ITI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum capital withdrawal option Option;INF00XX01259;INF00XX01226;1001.1476;;;12-Jul-2025
147153;ITI Liquid Fund - Regular Plan - Growth Option;INF00XX01192;;1362.5725;;;12-Jul-2025
147156;ITI Liquid Fund - Regular Plan - Monthly IDCW Option;INF00XX01267;INF00XX01234;1001.1538;;;12-Jul-2025
147164;ITI Liquid Fund - Regular Plan - Weekly IDCW Option;;INF00XX01218;1001.5026;;;12-Jul-2025

Mahindra Manulife Mutual Fund
139535;Mahindra Manulife Liquid Fund - Direct Plan - Daily IDCW;;INF174V01051;1207.9447;;;12-Jul-2025
139536;Mahindra Manulife Liquid Fund - Direct Plan - Weekly IDCW;;INF174V01069;1003.3134;;;12-Jul-2025
139538;Mahindra Manulife Liquid Fund - Direct Plan -Growth;INF174V01044;;1720.9096;;;12-Jul-2025
139534;Mahindra Manulife Liquid Fund - Regular Plan - Daily IDCW;;INF174V01028;1001.0440;;;12-Jul-2025
139537;Mahindra Manulife Liquid Fund - Regular Plan - Growth;INF174V01010;;1702.5771;;;12-Jul-2025
139541;Mahindra Manulife Liquid Fund - Regular Plan - Weekly IDCW;;INF174V01036;1009.7360;;;12-Jul-2025

PPFAS Mutual Fund
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Reinvestment of IDCW;;INF879O01118;1000.5405;;;12-Jul-2025
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1462.1216;;;12-Jul-2025
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly IDCW;INF879O01076;INF879O01084;1004.9877;;;12-Jul-2025
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Reinvestment of IDCW;;INF879O01134;1001.6508;;;12-Jul-2025
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Reinvestment of IDCW;;INF879O01126;1000.5404;;;12-Jul-2025
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;INF879O01035;;1451.5582;;;12-Jul-2025
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly IDCW;INF879O01043;INF879O01050;1004.9546;;;12-Jul-2025
143266;Parag Parikh Liquid Fund- Regular Plan- Weekly Reinvestment of IDCW;;INF879O01142;1001.6357;;;12-Jul-2025

Quantum Mutual Fund
103736;Quantum Liquid Fund - Direct Plan Daily IDCW;;INF082J01135;10.0085;;;12-Jul-2025
103734;Quantum Liquid Fund - Direct Plan Growth Option;INF082J01127;;35.3047;;;12-Jul-2025
103735;Quantum Liquid Fund - Direct Plan Monthly IDCW;INF082J01143;INF082J01200;10.0383;;;12-Jul-2025
141065;Quantum Liquid Fund - Regular Plan Daily IDCW;;INF082J01317;10.0002;;;12-Jul-2025
141066;Quantum Liquid Fund - Regular Plan Growth Option;INF082J01309;;35.0570;;;12-Jul-2025
141067;Quantum Liquid Fund - Regular Plan Monthly IDCW;INF082J01325;INF082J01333;10.0354;;;12-Jul-2025
152299;Quantum Liquid Fund - Unclaimed IDCW Plan Above 3 years;;;10.0000;;;12-Jul-2025
152298;Quantum Liquid Fund - Unclaimed IDCW Plan Below 3 years;;;11.1001;;;12-Jul-2025
152301;Quantum Liquid Fund - Unclaimed Redemption Plan Above 3 years;;;10.0000;;;12-Jul-2025
152300;Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years;;;10.6735;;;12-Jul-2025

Union Mutual Fund
115401;Union Liquid Fund - Daily IDCW Option;;INF582M01021;1001.1995;;;12-Jul-2025
119301;Union Liquid Fund - Direct Plan - Daily IDCW Option;;INF582M01682;1001.1995;;;12-Jul-2025
119305;Union Liquid Fund - Direct Plan - Fortnightly IDCW Option;INF582M01724;INF582M01708;1001.2333;;;12-Jul-2025
119303;Union Liquid Fund - Direct Plan - Growth Option;INF582M01674;;2548.5778;;;12-Jul-2025
119302;Union Liquid Fund - Direct Plan - Monthly IDCW Option;INF582M01732;INF582M01716;1003.9257;;;12-Jul-2025
119304;Union Liquid Fund - Direct Plan - Weekly IDCW Option;;INF582M01690;1001.7306;;;12-Jul-2025
115399;Union Liquid Fund - Fortnightly IDCW Option;INF582M01062;INF582M01047;1001.2349;;;12-Jul-2025
115398;Union Liquid Fund - Growth Option;INF582M01013;;2517.5713;;;12-Jul-2025
115400;Union Liquid Fund - Monthly IDCW Option;INF582M01070;INF582M01054;1003.4876;;;12-Jul-2025
115402;Union Liquid Fund - Weekly IDCW Option;;INF582M01039;1001.9586;;;12-Jul-2025
